2016100901,2016-10-09,4,5,26,NE,CLE,2,7,40,0,0,0,0,(5:26) 29-L.BLOUNT RIGHT GUARD TO NE 40 FOR NO GAIN (21-J.TAYLOR; 99-S.PAEA).,0,0,0,2016,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT GUARD,40,OWN,3776.00,0,0,,0,,0
2016100901,2016-10-09,4,3,21,NE,CLE,3,3,55,0,1,0,0,(3:21) 18-M.SLATER LEFT END TO CLE 40 FOR 5 YARDS (23-J.HADEN; 56-D.DAVIS). END-AROUND,0,0,0,2016,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT END,45,OPP,4127.00,0,0,,0,,0
2016100901,2016-10-09,4,9,20,NE,CLE,1,10,80,0,0,0,0,(9:20) 29-L.BLOUNT RIGHT GUARD TO CLE 23 FOR -3 YARDS (57-C.JOHNSON).,0,0,0,2016,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT GUARD,20,OPP,3559.00,0,0,,0,,0
2016100901,2016-10-09,4,5,20,NE,CLE,3,7,40,0,0,0,0,(5:20) (SHOTGUN) 10-J.GAROPPOLO PASS INCOMPLETE SHORT RIGHT TO 28-J.WHITE.,0,0,0,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,40,OWN,3819.00,0,0,,0,,0
2016100901,2016-10-09,4,13,20,NE,CLE,2,7,18,0,0,0,0,(13:20) 12-T.BRADY PASS SHORT RIGHT TO 80-D.AMENDOLA PUSHED OB AT NE 22 FOR 4 YARDS (21-J.TAYLOR).,0,0,0,2016,4,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,18,OWN,3370.00,0,0,,0,,0
2016100901,2016-10-09,4,11,20,NE,CLE,2,10,35,0,1,0,0,(11:20) 12-T.BRADY PASS DEEP RIGHT TO 87-R.GRONKOWSKI TO CLE 28 FOR 37 YARDS (58-C.KIRKSEY).,0,0,0,2016,37,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,,0,0,,35,OWN,3439.00,0,0,,0,,0
2016100901,2016-10-09,4,1,17,NE,CLE,3,10,60,0,0,0,0,(1:17) 10-J.GAROPPOLO KNEELS TO CLE 42 FOR -2 YARDS.,0,0,0,2016,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,40,OPP,4211.00,0,0,,0,,0
2016100901,2016-10-09,4,5,16,NE,CLE,4,7,40,0,0,0,0,"(5:16) (PUNT FORMATION) 6-R.ALLEN PUNTS 46 YARDS TO CLE 14, CENTER-49-J.CARDONA, DOWNED BY NE.",0,0,0,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,40,OWN,3841.00,0,0,,0,,0
2016100901,2016-10-09,4,14,2,NE,CLE,1,10,15,0,0,0,0,(14:02) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 88-M.BENNETT TO NE 18 FOR 3 YARDS (30-D.KINDRED).,0,0,0,2016,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,15,OWN,3346.00,0,0,,0,,0
2016100901,2016-10-09,4,6,2,NE,CLE,1,10,37,0,0,0,0,(6:02) 29-L.BLOUNT LEFT GUARD TO NE 40 FOR 3 YARDS (58-C.KIRKSEY).,0,0,0,2016,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT GUARD,37,OWN,3755.00,0,0,,0,,0
2016100901,2016-10-09,4,12,0,NE,CLE,1,10,35,0,0,0,0,(12:00) 29-L.BLOUNT RIGHT GUARD TO NE 35 FOR NO GAIN (23-J.HADEN).,0,0,0,2016,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT GUARD,35,OWN,3418.00,0,0,,0,,0
2016101604,2016-10-16,1,6,57,NE,CIN,1,10,33,0,0,0,0,(6:57) (NO HUDDLE) 28-J.WHITE RIGHT TACKLE TO NE 40 FOR 7 YARDS (57-V.REY).,0,0,0,2016,7,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT TACKLE,33,OWN,507.00,0,0,,0,,0
2016101604,2016-10-16,1,13,56,NE,CIN,3,9,36,0,1,0,0,(13:56) (SHOTGUN) 12-T.BRADY PASS DEEP LEFT TO 87-R.GRONKOWSKI TO CIN 32 FOR 32 YARDS (56-K.DANSBY; 36-S.WILLIAMS).,0,0,0,2016,32,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,,0,0,,36,OWN,121.00,0,0,,0,,0
2016101604,2016-10-16,1,3,51,NE,CIN,2,16,49,0,0,0,0,(3:51) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 29-L.BLOUNT TO CIN 47 FOR 4 YARDS (26-J.SHAW).,0,0,0,2016,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,49,OWN,653.00,0,0,,0,,0
2016101604,2016-10-16,1,12,49,NE,CIN,2,8,70,0,0,0,0,"(12:49) (NO HUDDLE, SHOTGUN) 12-T.BRADY SCRAMBLES RIGHT END RAN OB AT CIN 28 FOR 2 YARDS.",0,0,0,2016,2,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,,30,OPP,167.00,0,0,,0,,0
2016101604,2016-10-16,1,5,38,NE,CIN,2,1,52,0,1,0,0,(5:38) (NO HUDDLE) 28-J.WHITE UP THE MIDDLE TO CIN 45 FOR 3 YARDS (92-P.SIMS; 57-V.REY).,0,0,0,2016,3,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,CENTER,48,OPP,576.00,0,0,,0,,0
2016101604,2016-10-16,1,14,36,NE,CIN,1,10,35,0,0,0,0,"(14:36) (NO HUDDLE, SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT MIDDLE TO 11-J.EDELMAN.",0,0,0,2016,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,,0,0,,35,OWN,73.00,0,0,,0,,0
2016101604,2016-10-16,1,6,35,NE,CIN,2,3,40,0,1,0,0,"(6:35) (NO HUDDLE, SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 28-J.WHITE TO NE 43 FOR 3 YARDS (55-V.BURFICT).",0,0,0,2016,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,40,OWN,528.00,0,0,,0,,0
2016101604,2016-10-16,1,7,34,NE,CIN,1,10,20,0,0,0,0,(7:34) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 28-J.WHITE PUSHED OB AT NE 27 FOR 7 YARDS (27-D.KIRKPATRICK).,0,0,0,2016,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,20,OWN,458.00,0,0,,0,,0
2016101604,2016-10-16,1,14,32,NE,CIN,2,10,35,0,0,0,0,(14:32) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 28-J.WHITE TO NE 36 FOR 1 YARD (94-D.PEKO).,0,0,0,2016,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,35,OWN,95.00,0,0,,0,,0
2016101604,2016-10-16,1,4,30,NE,CIN,1,20,45,0,0,0,0,(4:30) (SHOTGUN) 29-L.BLOUNT LEFT GUARD TO NE 49 FOR 4 YARDS (99-M.HUNT).,0,0,0,2016,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT GUARD,45,OWN,631.00,0,0,,0,,0
2016101604,2016-10-16,1,13,26,NE,CIN,1,10,68,0,0,0,0,(13:26) (NO HUDDLE) 28-J.WHITE LEFT END TO CIN 30 FOR 2 YARDS (99-M.HUNT).,0,0,0,2016,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT END,32,OPP,146.00,0,0,,0,,0
2016101604,2016-10-16,1,7,18,NE,CIN,2,3,27,0,1,0,0,"(7:18) (NO HUDDLE, SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 11-J.EDELMAN TO NE 33 FOR 6 YARDS (27-D.KIRKPATRICK).",0,0,0,2016,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,27,OWN,482.00,0,0,,0,,0
2016101604,2016-10-16,1,12,16,NE,CIN,3,6,72,0,0,0,0,(12:16) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT RIGHT TO 28-J.WHITE [96-C.DUNLAP].,0,0,0,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,28,OPP,206.00,0,0,,0,,0
2016101604,2016-10-16,1,3,13,NE,CIN,3,12,53,0,0,0,0,(3:13) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT RIGHT TO 87-R.GRONKOWSKI [90-M.JOHNSON].,0,0,0,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,47,OPP,678.00,0,0,,0,,0
2016101604,2016-10-16,1,12,11,NE,CIN,4,6,72,0,0,0,0,"(12:11) 3-S.GOSTKOWSKI 46 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",0,0,0,2016,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,28,OPP,228.00,0,0,,0,,0
2016101604,2016-10-16,1,12,6,NE,CIN,0,0,35,0,1,0,0,3-S.GOSTKOWSKI KICKS 65 YARDS FROM NE 35 TO CIN 0. 12-A.ERICKSON TO CIN 16 FOR 16 YARDS (36-B.KING).,0,0,0,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,35,OWN,247.00,0,0,,0,,0
2016101604,2016-10-16,1,6,4,NE,CIN,1,10,43,0,0,0,0,(6:04) 12-T.BRADY PASS SHORT LEFT TO 87-R.GRONKOWSKI TO CIN 48 FOR 9 YARDS (43-G.ILOKA) [92-P.SIMS].,0,0,0,2016,9,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,43,OWN,552.00,0,0,,0,,0
2016101604,2016-10-16,1,3,3,NE,CIN,4,12,53,0,0,0,0,"(3:03) 6-R.ALLEN PUNTS 37 YARDS TO CIN 10, CENTER-49-J.CARDONA, FAIR CATCH BY 12-A.ERICKSON.",0,0,0,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,47,OPP,701.00,0,0,,0,,0
2016101604,2016-10-16,1,5,0,NE,CIN,1,10,55,0,0,0,0,"(5:00) 29-L.BLOUNT LEFT END TO CIN 39 FOR 6 YARDS (97-G.ATKINS). PENALTY ON NE-15-C.HOGAN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CIN 45 - NO PLAY.",0,0,0,2016,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,,0,0,LEFT END,45,OPP,599.00,0,1,NE,1,OFFENSIVE HOLDING,10
2016101604,2016-10-16,1,15,0,NE,CIN,1,10,25,0,1,0,0,(15:00) (SHOTGUN) 29-L.BLOUNT LEFT TACKLE TO NE 35 FOR 10 YARDS (36-S.WILLIAMS).,0,0,0,2016,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT TACKLE,25,OWN,51.00,0,0,,0,,0
2016101604,2016-10-16,2,6,47,NE,CIN,4,10,17,0,0,0,0,"(6:47) 6-R.ALLEN PUNTS 44 YARDS TO CIN 39, CENTER-49-J.CARDONA. 12-A.ERICKSON PUSHED OB AT CIN 40 FOR 1 YARD (36-B.KING).",0,0,0,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,17,OWN,1279.00,0,0,,0,,0
2016101604,2016-10-16,2,1,42,NE,CIN,1,10,34,0,0,0,0,"(1:42) (NO HUDDLE, SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 28-J.WHITE TO NE 41 FOR 7 YARDS (55-V.BURFICT).",0,0,0,2016,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,34,OWN,1634.00,0,0,,0,,0
2016101604,2016-10-16,2,8,36,NE,CIN,1,10,17,0,0,0,0,(8:36) 29-L.BLOUNT RIGHT TACKLE TO NE 20 FOR 3 YARDS (26-J.SHAW).,0,0,0,2016,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT TACKLE,17,OWN,1218.00,0,0,,0,,0
2016101604,2016-10-16,2,2,31,NE,CIN,3,18,17,0,0,0,0,"(2:31) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE DEEP RIGHT TO 15-C.HOGAN. PENALTY ON CIN-27-D.KIRKPATRICK, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT NE 17 - NO PLAY.",0,0,0,2016,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,1,,0,0,,17,OWN,1539.00,0,1,CIN,1,ILLEGAL CONTACT,5
2016101604,2016-10-16,2,2,25,NE,CIN,1,10,22,0,0,0,0,(2:25) 29-L.BLOUNT RIGHT GUARD TO NE 26 FOR 4 YARDS (55-V.BURFICT).,0,0,0,2016,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT GUARD,22,OWN,1572.00,0,0,,0,,0
2016101604,2016-10-16,2,1,20,NE,CIN,2,3,41,0,1,0,0,"(1:20) (NO HUDDLE, SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 28-J.WHITE RAN OB AT NE 46 FOR 5 YARDS.",0,0,0,2016,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,41,OWN,1658.00,0,0,,0,,0
2016101604,2016-10-16,2,7,17,NE,CIN,3,12,15,0,0,0,0,(7:17) (SHOTGUN) 28-J.WHITE LEFT END TO NE 17 FOR 2 YARDS (26-J.SHAW).,0,0,0,2016,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT END,15,OWN,1258.00,0,0,,0,,0
2016101604,2016-10-16,2,1,16,NE,CIN,1,10,46,0,1,0,0,"(1:16) (NO HUDDLE, SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 15-C.HOGAN PUSHED OB AT CIN 15 FOR 39 YARDS (36-S.WILLIAMS).",0,0,0,2016,39,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,,0,0,,46,OWN,1682.00,0,0,,0,,0
2016101604,2016-10-16,2,3,10,NE,CIN,1,10,25,0,0,0,0,(3:10) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT MIDDLE TO 11-J.EDELMAN.,0,0,0,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,,0,0,,25,OWN,1497.00,0,0,,0,,0
2016101604,2016-10-16,2,3,6,NE,CIN,2,10,25,0,0,0,0,(3:06) (SHOTGUN) 12-T.BRADY SACKED AT NE 17 FOR -8 YARDS (55-V.BURFICT).,0,0,0,2016,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,,0,0,,25,OWN,1519.00,0,0,,0,,0
2016101604,2016-10-16,2,1,6,NE,CIN,1,10,85,0,1,0,0,"(1:06) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 28-J.WHITE FOR 15 YARDS, TOUCHDOWN.",0,0,0,2016,15,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,15,OPP,1707.00,0,0,,0,,0
2016101604,2016-10-16,2,9,5,NE,CIN,1,10,2,0,1,0,0,(9:05) BALL SPOTTED AT NE2 ON TURNAROUND 29-L.BLOUNT UP THE MIDDLE TO NE 17 FOR 15 YARDS (36-S.WILLIAMS). CIN-43-G.ILOKA WAS INJURED DURING THE PLAY.,0,0,0,2016,15,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,CENTER,2,OWN,1190.00,0,0,,0,,0
2016101604,2016-10-16,2,8,2,NE,CIN,2,7,20,0,0,0,0,(8:02) (SHOTGUN) 12-T.BRADY SACKED AT NE 15 FOR -5 YARDS (92-P.SIMS).,0,0,0,2016,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,,0,0,,20,OWN,1239.00,0,0,,0,,0
2016101604,2016-10-16,2,1,1,NE,CIN,0,0,85,0,1,0,0,"3-S.GOSTKOWSKI EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",0,0,0,2016,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,15,OPP,1727.00,0,0,,0,,0
2016101604,2016-10-16,2,1,1,NE,CIN,0,0,35,0,1,0,0,"3-S.GOSTKOWSKI KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,0,0,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,35,OWN,1743.00,0,0,,0,,0
2016101604,2016-10-16,2,2,0,NE,CIN,2,6,26,0,1,0,0,(2:00) (SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 11-J.EDELMAN TO NE 34 FOR 8 YARDS (55-V.BURFICT; 56-K.DANSBY).,0,0,0,2016,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,,0,0,,26,OWN,1610.00,0,0,,0,,0
2016101604,2016-10-16,3,6,59,NE,CIN,1,10,32,0,1,0,0,(6:59) (SHOTGUN) 12-T.BRADY PASS DEEP RIGHT TO 88-M.BENNETT TO CIN 44 FOR 24 YARDS (43-G.ILOKA; 56-K.DANSBY).,0,0,0,2016,24,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,,0,0,,32,OWN,2367.00,0,0,,0,,0
2016101604,2016-10-16,3,8,59,NE,CIN,3,22,30,0,0,0,0,(8:59) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 80-D.AMENDOLA TO NE 43 FOR 13 YARDS (27-D.KIRKPATRICK).,0,0,0,2016,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,30,OWN,2220.00,0,0,,0,,0
2016101604,2016-10-16,3,2,58,NE,CIN,0,0,85,0,1,0,0,"3-S.GOSTKOWSKI EXTRA POINT IS NO GOOD, WIDE LEFT, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",0,0,0,2016,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,15,OPP,2704.00,0,0,,0,,0
2016101604,2016-10-16,3,2,58,NE,CIN,0,0,35,0,1,0,0,"3-S.GOSTKOWSKI KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,0,0,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,35,OWN,2725.00,0,0,,0,,0
2016101604,2016-10-16,3,3,49,NE,CIN,1,10,85,0,1,0,0,(3:49) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 88-M.BENNETT TO CIN 4 FOR 11 YARDS (55-V.BURFICT; 36-S.WILLIAMS).,0,0,0,2016,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,15,OPP,2638.00,0,0,,0,,0
2016101604,2016-10-16,3,9,41,NE,CIN,2,17,35,0,0,0,0,(9:41) (SHOTGUN) 12-T.BRADY SACKED AT NE 30 FOR -5 YARDS (90-M.JOHNSON).,0,0,0,2016,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,,0,0,,35,OWN,2201.00,0,0,,0,,0
2016101604,2016-10-16,3,4,33,NE,CIN,1,10,47,0,1,0,0,"(4:33) 12-T.BRADY PASS DEEP RIGHT TO 87-R.GRONKOWSKI TO CIN 15 FOR 38 YARDS (36-S.WILLIAMS; 27-D.KIRKPATRICK) [99-M.HUNT]. NE 12-BRADY 5,000TH COMPLETION OF CAREER, 4TH ALL-TIME. NE 87-GRONKOWSKI 22ND CAREER 100-YARD GAME, EXTENDS HIS PATRIOTS RECORD FOR A TE AND TIES JACKIE SMITH FOR 3RD-MOST ALL-TIME FOR A TE.",0,0,0,2016,38,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,,0,0,,47,OWN,2609.00,0,0,,0,,0
2016101604,2016-10-16,3,10,30,NE,CIN,1,10,42,0,0,0,0,(10:30) (NO HUDDLE) 29-L.BLOUNT LEFT END TO NE 40 FOR -2 YARDS (56-K.DANSBY).,0,0,0,2016,-2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT END,42,OWN,2157.00,0,0,,0,,0
2016101604,2016-10-16,3,6,29,NE,CIN,1,10,56,0,0,0,0,"(6:29) (NO HUDDLE, SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 88-M.BENNETT TO CIN 41 FOR 3 YARDS (26-J.SHAW).",0,0,0,2016,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,44,OPP,2391.00,0,0,,0,,0
2016101604,2016-10-16,3,5,26,NE,CIN,3,8,58,0,1,0,0,(5:26) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 87-R.GRONKOWSKI PUSHED OB AT CIN 4 FOR 38 YARDS (26-J.SHAW) [97-G.ATKINS].,0,0,0,2016,38,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,42,OPP,2436.00,0,0,,0,,0
2016101604,2016-10-16,3,8,22,NE,CIN,4,9,43,0,0,0,0,"(8:22) 6-R.ALLEN PUNTS 52 YARDS TO CIN 5, CENTER-49-J.CARDONA. 12-A.ERICKSON TO CIN 16 FOR 11 YARDS (43-N.EBNER; 49-J.CARDONA).",0,0,0,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,43,OWN,2244.00,0,0,,0,,0
2016101604,2016-10-16,3,3,13,NE,CIN,1,4,96,0,0,0,0,(3:13) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 11-J.EDELMAN.,0,0,0,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,4,OPP,2662.00,0,0,,0,,0
2016101604,2016-10-16,3,11,7,NE,CIN,1,10,26,0,1,0,0,(11:07) 12-T.BRADY PASS SHORT MIDDLE TO 29-L.BLOUNT TO NE 42 FOR 16 YARDS (24-A.JONES; 56-K.DANSBY).,0,0,0,2016,16,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,,0,0,,26,OWN,2133.00,0,0,,0,,0
2016101604,2016-10-16,3,5,4,NE,CIN,1,4,96,0,1,0,0,"(5:04) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 87-R.GRONKOWSKI FOR 4 YARDS, TOUCHDOWN.",0,0,0,2016,4,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,4,OPP,2460.00,0,0,,0,,0
2016101604,2016-10-16,3,6,3,NE,CIN,2,7,59,0,0,0,0,(6:03) (NO HUDDLE) 29-L.BLOUNT RIGHT TACKLE TO CIN 42 FOR -1 YARDS (97-G.ATKINS).,0,0,0,2016,-1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT TACKLE,41,OPP,2415.00,0,0,,0,,0
2016101604,2016-10-16,3,3,2,NE,CIN,2,4,96,0,1,0,0,"(3:02) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 28-J.WHITE FOR 4 YARDS, TOUCHDOWN.",0,0,0,2016,4,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,4,OPP,2684.00,0,0,,0,,0
2016101604,2016-10-16,3,10,2,NE,CIN,2,12,40,0,0,0,0,"(10:02) (NO HUDDLE, SHOTGUN) PENALTY ON NE-11-J.EDELMAN, FALSE START, 5 YARDS, ENFORCED AT NE 40 - NO PLAY.",0,0,0,2016,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,0,1,,0,0,,40,OWN,2178.00,0,1,NE,1,FALSE START,5
2016101604,2016-10-16,3,5,0,NE,CIN,0,0,85,0,1,0,0,"3-S.GOSTKOWSKI EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",0,0,0,2016,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,15,OPP,2480.00,0,0,,0,,0
2016101604,2016-10-16,3,5,0,NE,CIN,0,0,35,0,1,0,0,"3-S.GOSTKOWSKI KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,0,0,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,35,OWN,2496.00,0,0,,0,,0
2016101604,2016-10-16,3,15,0,NE,CIN,0,0,35,0,1,0,0,3-S.GOSTKOWSKI KICKS 60 YARDS FROM NE 35 TO CIN 5. 33-R.BURKHEAD TO CIN 20 FOR 15 YARDS (43-N.EBNER).,0,0,0,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,35,OWN,1865.00,0,0,,0,,0
2016101604,2016-10-16,4,0,57,NE,CIN,0,0,85,0,1,0,0,"3-S.GOSTKOWSKI EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",0,0,0,2016,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,15,OPP,3957.00,0,0,,0,,0
2016101604,2016-10-16,4,0,57,NE,CIN,0,0,20,0,1,0,0,3-S.GOSTKOWSKI KICKS 79 YARDS FROM NE 20 TO CIN 1. 12-A.ERICKSON TO CIN 27 FOR 26 YARDS (37-J.RICHARDS; 31-J.JONES).,0,0,0,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,20,OWN,3973.00,0,0,,0,,0
2016101604,2016-10-16,4,6,56,NE,CIN,2,18,82,0,0,0,0,(6:56) 12-T.BRADY PASS SHORT LEFT TO 88-M.BENNETT TO CIN 13 FOR 5 YARDS (56-K.DANSBY; 36-S.WILLIAMS).,0,0,0,2016,5,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,18,OPP,3351.00,0,0,,0,,0
2016101604,2016-10-16,4,10,48,NE,CIN,1,10,50,0,0,0,0,(10:48) 28-J.WHITE LEFT END TO CIN 48 FOR 2 YARDS (97-G.ATKINS).,0,0,0,2016,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT END,50,OPP,3122.00,0,0,,0,,0
